2,18,7,14,0,0,1,0,0,8,2,6,-0.017901,-60480,7.577e-05,0.0039063
2,18,8,12,0,0,0,0,0,8,3,5,0.029232,40320,0.0001856,0.0039063
2,18,8,13,0,0,0,1,0,8,3,5,0.017901,60480,7.577e-05,0.0039063
2,18,9,12,0,0,1,0,0,8,3,5,-0.0073079,-20160,9.2799e-05,0.0039063
2,18,10,10,0,0,0,0,0,8,4,4,0.032682,40320,0.0002075,0.0039063
2,18,10,11,0,0,0,1,0,8,4,4,0.0073079,20160,9.2799e-05,0.0039063
2,18,11,10,0,0,1,0,0,8,4,4,0.0073079,20160,9.2799e-05,0.0039063
2,18,12,8,0,0,0,0,0,8,5,3,0.029232,40320,0.0001856,0.0039063
2,18,12,9,0,0,0,1,0,8,5,3,-0.0073079,-20160,9.2799e-05,0.0039063
2,18,13,8,0,0,1,0,0,8,5,3,0.017901,60480,7.577e-05,0.0039063
2,18,14,6,0,0,0,0,0,8,6,2,0.02067,40320,0.00013124,0.0039063
2,18,14,7,0,0,0,1,0,8,6,2,-0.017901,-60480,7.577e-05,0.0039063
2,18,15,6,0,0,1,0,0,8,6,2,0.019531,1.008e+05,4.9603e-05,0.0039063
2,18,16,4,0,0,0,0,0,8,7,1,0.011049,40320,7.0149e-05,0.0039063
2,18,16,5,0,0,0,1,0,8,7,1,-0.019531,-1.008e+05,4.9603e-05,0.0039063
2,18,17,4,0,0,1,0,0,8,7,1,0.013672,1.4112e+05,2.4802e-05,0.0039063
2,18,18,2,0,0,0,0,0,8,8,0,0.0039062,40320,2.4802e-05,0.0039063
2,18,18,3,0,0,0,1,0,8,8,0,-0.013672,-1.4112e+05,2.4802e-05,0.0039063
3,2,2,2,1,0,0,0,0,0,0,0,0.5,0.5,1,1
3,4,2,4,1,0,0,0,0,1,0,1,-8.3267e-17,-1.6653e-16,1,0.5
3,4,4,2,1,0,0,0,0,1,1,0,-8.3267e-17,-1.6653e-16,1,0.5
3,6,2,6,1,0,0,0,0,2,0,2,-0.125,-1,0.5,0.25
3,6,4,4,1,0,0,0,0,2,1,1,-0.17678,-1,0.70711,0.25
3,6,6,2,1,0,0,0,0,2,2,0,-0.125,-1,0.5,0.25
3,8,2,8,1,0,0,0,0,3,0,3,-0.125,-6,0.16667,0.125
3,8,4,6,1,0,0,0,0,3,1,2,-0.21651,-6,0.28868,0.125
3,8,6,4,1,0,0,0,0,3,2,1,-0.21651,-6,0.28868,0.125
3,8,8,2,1,0,0,0,0,3,3,0,-0.125,-6,0.16667,0.125
3,10,2,10,1,0,0,0,0,4,0,4,-0.09375,-36,0.041667,0.0625
3,10,4,8,1,0,0,0,0,4,1,3,-0.1875,-36,0.083333,0.0625
3,10,6,6,1,0,0,0,0,4,2,2,-0.22964,-36,0.10206,0.0625
3,10,8,4,1,0,0,0,0,4,3,1,-0.1875,-36,0.083333,0.0625
3,10,10,2,1,0,0,0,0,4,4,0,-0.09375,-36,0.041667,0.0625
3,12,2,12,1,0,0,0,0,5,0,5,-0.0625,-240,0.0083333,0.03125
3,12,4,10,1,0,0,0,0,5,1,4,-0.13975,-240,0.018634,0.03125
3,12,6,8,1,0,0,0,0,5,2,3,-0.19764,-240,0.026352,0.03125
3,12,8,6,1,0,0,0,0,5,3,2,-0.19764,-240,0.026352,0.03125
3,12,10,4,1,0,0,0,0,5,4,1,-0.13975,-240,0.018634,0.03125
3,12,12,2,1,0,0,0,0,5,5,0,-0.0625,-240,0.0083333,0.03125
3,14,2,14,1,0,0,0,0,6,0,6,-0.039062,-1800,0.0013889,0.015625
3,14,4,12,1,0,0,0,0,6,1,5,-0.095683,-1800,0.0034021,0.015625
3,14,6,10,1,0,0,0,0,6,2,4,-0.15129,-1800,0.0053791,0.015625
3,14,8,8,1,0,0,0,0,6,3,3,-0.17469,-1800,0.0062113,0.015625
3,14,10,6,1,0,0,0,0,6,4,2,-0.15129,-1800,0.0053791,0.015625
3,14,12,4,1,0,0,0,0,6,5,1,-0.095683,-1800,0.0034021,0.015625
3,14,14,2,1,0,0,0,0,6,6,0,-0.039062,-1800,0.0013889,0.015625
3,16,2,16,1,0,0,0,0,7,0,7,-0.023437,-15120,0.00019841,0.0078125
3,16,4,14,1,0,0,0,0,7,1,6,-0.06201,-15120,0.00052495,0.0078125
3,16,6,12,1,0,0,0,0,7,2,5,-0.1074,-15120,0.00090924,0.0078125
3,16,8,10,1,0,0,0,0,7,3,4,-0.13866,-15120,0.0011738,0.0078125
3,16,10,8,1,0,0,0,0,7,4,3,-0.13866,-15120,0.0011738,0.0078125
3,16,12,6,1,0,0,0,0,7,5,2,-0.1074,-15120,0.00090924,0.0078125
3,16,14,4,1,0,0,0,0,7,6,1,-0.06201,-15120,0.00052495,0.0078125
3,16,16,2,1,0,0,0,0,7,7,0,-0.023437,-15120,0.00019841,0.0078125
3,18,2,18,1,0,0,0,0,8,0,8,-0.013672,-1.4112e+05,2.4802e-05,0.0039063
3,18,4,16,1,0,0,0,0,8,1,7,-0.03867,-1.4112e+05,7.0149e-05,0.0039063
3,18,6,14,1,0,0,0,0,8,2,6,-0.072345,-1.4112e+05,0.00013124,0.0039063
3,18,8,12,1,0,0,0,0,8,3,5,-0.10231,-1.4112e+05,0.0001856,0.0039063
3,18,10,10,1,0,0,0,0,8,4,4,-0.11439,-1.4112e+05,0.0002075,0.0039063
3,18,12,8,1,0,0,0,0,8,5,3,-0.10231,-1.4112e+05,0.0001856,0.0039063
3,18,14,6,1,0,0,0,0,8,6,2,-0.072345,-1.4112e+05,0.00013124,0.0039063
3,18,16,4,1,0,0,0,0,8,7,1,-0.03867,-1.4112e+05,7.0149e-05,0.0039063
