2,18,16,5,0,8,7,1,0,0,0,1,0.0039063,2.4605e-09,-1.008e+05,-9.6881e-07,3.8752e-07
2,18,17,4,0,8,7,1,0,0,1,0,0.0039063,6.1512e-10,1.4112e+05,3.3908e-07,9.6881e-08
2,18,18,2,0,8,8,0,0,0,0,0,0.0039063,6.1512e-10,40320,9.6881e-08,9.6881e-08
2,18,18,3,0,8,8,0,0,0,0,1,0.0039063,6.1512e-10,-1.4112e+05,-3.3908e-07,9.6881e-08
3,2,2,2,0,0,0,0,1,0,0,0,1,1,0.5,0.5,1
3,4,2,4,0,1,0,1,1,0,0,0,0.5,1,-1.6653e-16,-8.3267e-17,0.5
3,4,4,2,0,1,1,0,1,0,0,0,0.5,1,-1.6653e-16,-8.3267e-17,0.5
3,6,2,6,0,2,0,2,1,0,0,0,0.25,0.25,-1,-0.0625,0.125
3,6,4,4,0,2,1,1,1,0,0,0,0.25,0.5,-1,-0.125,0.25
3,6,6,2,0,2,2,0,1,0,0,0,0.25,0.25,-1,-0.0625,0.125
3,8,2,8,0,3,0,3,1,0,0,0,0.125,0.027778,-6,-0.020833,0.020833
3,8,4,6,0,3,1,2,1,0,0,0,0.125,0.083333,-6,-0.0625,0.0625
3,8,6,4,0,3,2,1,1,0,0,0,0.125,0.083333,-6,-0.0625,0.0625
3,8,8,2,0,3,3,0,1,0,0,0,0.125,0.027778,-6,-0.020833,0.020833
3,10,2,10,0,4,0,4,1,0,0,0,0.0625,0.0017361,-36,-0.0039062,0.0026042
3,10,4,8,0,4,1,3,1,0,0,0,0.0625,0.0069444,-36,-0.015625,0.010417
3,10,6,6,0,4,2,2,1,0,0,0,0.0625,0.010417,-36,-0.023437,0.015625
3,10,8,4,0,4,3,1,1,0,0,0,0.0625,0.0069444,-36,-0.015625,0.010417
3,10,10,2,0,4,4,0,1,0,0,0,0.0625,0.0017361,-36,-0.0039062,0.0026042
3,12,2,12,0,5,0,5,1,0,0,0,0.03125,6.9444e-05,-240,-0.00052083,0.00026042
3,12,4,10,0,5,1,4,1,0,0,0,0.03125,0.00034722,-240,-0.0026042,0.0013021
3,12,6,8,0,5,2,3,1,0,0,0,0.03125,0.00069444,-240,-0.0052083,0.0026042
3,12,8,6,0,5,3,2,1,0,0,0,0.03125,0.00069444,-240,-0.0052083,0.0026042
3,12,10,4,0,5,4,1,1,0,0,0,0.03125,0.00034722,-240,-0.0026042,0.0013021
3,12,12,2,0,5,5,0,1,0,0,0,0.03125,6.9444e-05,-240,-0.00052083,0.00026042
3,14,2,14,0,6,0,6,1,0,0,0,0.015625,1.929e-06,-1800,-5.4253e-05,2.1701e-05
3,14,4,12,0,6,1,5,1,0,0,0,0.015625,1.1574e-05,-1800,-0.00032552,0.00013021
3,14,6,10,0,6,2,4,1,0,0,0,0.015625,2.8935e-05,-1800,-0.0008138,0.00032552
3,14,8,8,0,6,3,3,1,0,0,0,0.015625,3.858e-05,-1800,-0.0010851,0.00043403
3,14,10,6,0,6,4,2,1,0,0,0,0.015625,2.8935e-05,-1800,-0.0008138,0.00032552
3,14,12,4,0,6,5,1,1,0,0,0,0.015625,1.1574e-05,-1800,-0.00032552,0.00013021
3,14,14,2,0,6,6,0,1,0,0,0,0.015625,1.929e-06,-1800,-5.4253e-05,2.1701e-05
3,16,2,16,0,7,0,7,1,0,0,0,0.0078125,3.9368e-08,-15120,-4.6503e-06,1.5501e-06
3,16,4,14,0,7,1,6,1,0,0,0,0.0078125,2.7557e-07,-15120,-3.2552e-05,1.0851e-05
3,16,6,12,0,7,2,5,1,0,0,0,0.0078125,8.2672e-07,-15120,-9.7656e-05,3.2552e-05
3,16,8,10,0,7,3,4,1,0,0,0,0.0078125,1.3779e-06,-15120,-0.00016276,5.4253e-05
3,16,10,8,0,7,4,3,1,0,0,0,0.0078125,1.3779e-06,-15120,-0.00016276,5.4253e-05
3,16,12,6,0,7,5,2,1,0,0,0,0.0078125,8.2672e-07,-15120,-9.7656e-05,3.2552e-05
3,16,14,4,0,7,6,1,1,0,0,0,0.0078125,2.7557e-07,-15120,-3.2552e-05,1.0851e-05
3,16,16,2,0,7,7,0,1,0,0,0,0.0078125,3.9368e-08,-15120,-4.6503e-06,1.5501e-06
3,18,2,18,0,8,0,8,1,0,0,0,0.0039063,6.1512e-10,-1.4112e+05,-3.3908e-07,9.6881e-08
3,18,4,16,0,8,1,7,1,0,0,0,0.0039063,4.9209e-09,-1.4112e+05,-2.7127e-06,7.7505e-07
3,18,6,14,0,8,2,6,1,0,0,0,0.0039063,1.7223e-08,-1.4112e+05,-9.4944e-06,2.7127e-06
3,18,8,12,0,8,3,5,1,0,0,0,0.0039063,3.4447e-08,-1.4112e+05,-1.8989e-05,5.4253e-06
3,18,10,10,0,8,4,4,1,0,0,0,0.0039063,4.3058e-08,-1.4112e+05,-2.3736e-05,6.7817e-06
3,18,12,8,0,8,5,3,1,0,0,0,0.0039063,3.4447e-08,-1.4112e+05,-1.8989e-05,5.4253e-06
3,18,14,6,0,8,6,2,1,0,0,0,0.0039063,1.7223e-08,-1.4112e+05,-9.4944e-06,2.7127e-06
3,18,16,4,0,8,7,1,1,0,0,0,0.0039063,4.9209e-09,-1.4112e+05,-2.7127e-06,7.7505e-07
3,18,18,2,0,8,8,0,1,0,0,0,0.0039063,6.1512e-10,-1.4112e+05,-3.3908e-07,9.6881e-08
4,1,2,2,1,-1,0,0,0,0,0,0,0.5,1,1,0.5,0.5
